c auto-generated SAT problem
-2029 51 3965 0
-1855 -388 4392 0
1329 3636 4259 0
-1077 4232 4961 0
-3193 -3138 -1286 0
-3148 -179 666 0
-3989 -3495 1124 0
-1234 -985 2304 0
-3303 -863 1086 0
-3232 -2382 4827 0
-4934 -211 4606 0
763 1263 1770 0
-3312 4 3524 0
1399 1570 4833 0
-4410 -4294 25 0
-4354 -3746 -2490 0
-2750 -1999 2047 0
126 894 948 0
-4483 -2089 4067 0
-2469 -1154 765 0
-2908 1545 4880 0
-3331 4147 4920 0
-4231 114 4141 0
-668 3012 4940 0
-3968 1698 1864 0
-720 2278 4591 0
-719 -112 790 0
-1080 21 2183 0
-2366 -2047 2225 0
1434 3112 4641 0
-359 904 3718 0
-3557 -2037 2198 0
-3939 2343 2863 0
-4716 -4256 1801 0
486 2170 4018 0
1617 1663 1917 0
643 785 1031 0
-2014 389 3968 0
-1502 -1161 4175 0
-3889 -3336 -2792 0
-3582 -2607 4063 0
-3128 315 1704 0
-354 604 3119 0
-3190 -1028 -116 0
-3170 -2767 3423 0
717 2515 4307 0
-3010 495 1536 0
-4780 -2102 2962 0
-2510 1265 1606 0
-4867 -3357 -2445 0
-3331 -2887 4140 0
-2419 1730 4014 0
-4998 878 3228 0
628 3720 4316 0
-2621 1999 4873 0
-4699 -2903 2584 0
-1388 1225 2919 0
2284 3761 4154 0
-1081 -163 4214 0
-1125 746 3528 0
-4982 -4444 56 0
-3142 -3117 -1515 0
-2486 -503 -459 0
-2820 -317 2655 0
-3402 -111 3789 0
-2711 -995 4205 0
-3028 -673 771 0
-1535 -1464 731 0
-2164 1395 4740 0
-3674 -351 217 0
-2440 -2122 2974 0
-592 -112 828 0
-2799 -1284 4734 0
-2900 392 2084 0
-4449 2327 3526 0
-3608 -2999 1515 0
-452 2758 4118 0
-2197 -445 4839 0
-4317 -1201 472 0
-1776 382 1823 0
-3144 -416 511 0
-3436 -608 3461 0
-4507 -4221 3242 0
-2483 -1862 -310 0
-4431 1573 4451 0
-1120 3551 3674 0
1309 2224 2741 0
-2480 -1085 3501 0
-356 -128 2652 0
-2663 12 410 0
-4409 -2509 4128 0
-4567 -1555 2987 0
-3632 -1770 3470 0
-3476 1162 4330 0
-4115 1899 2500 0
-1990 927 2236 0
-3658 -1722 3339 0
-4449 -3094 -1686 0
-2570 -160 767 0
-2822 -2003 677 0
-1069 -266 2506 0
-273 256 2467 0
-3523 -784 2569 0
-4562 -3938 1572 0
-4701 1041 1684 0
-4759 -828 482 0
-3545 -713 378 0
-1562 185 4649 0
-4497 1449 2017 0
2583 3467 3495 0
-4142 -2739 1640 0
-3583 -1627 3859 0
295 338 4913 0
-2049 -784 1340 0
-4604 1534 2177 0
-3621 -1938 4559 0
-3166 -1261 209 0
-753 719 3468 0
-3393 436 1489 0
-1977 -538 -26 0
-3353 1313 4990 0
-4855 976 4082 0
-2802 -2106 3634 0
1818 2430 4969 0
-4129 627 1671 0
1008 2189 4460 0
-4310 2532 2758 0
-4802 32 1426 0
-3619 3101 3828 0
83 1418 1616 0
-4899 -4770 -2385 0
-3393 2155 3657 0
-4486 -3095 4529 0
-3377 2876 3325 0
-673 567 3296 0
-3391 -3224 -73 0
-4669 -4330 2867 0
-3447 41 1290 0
-711 932 4319 0
-4287 -3311 -896 0
-1584 220 2041 0
-3753 -671 4415 0
-3514 -324 656 0
-3915 -423 4611 0
-3772 2642 4479 0
362 1844 3869 0
-4040 -3110 4792 0
-3244 -2194 1062 0
-4887 -2617 -2035 0
-2288 -178 930 0
-365 2071 2084 0
-4276 2350 3568 0
-3373 85 1045 0
-1562 3658 4922 0
1290 1462 4570 0
-1952 951 2967 0
-3287 -447 1237 0
-4247 -4193 -3925 0
-3906 -246 4734 0
-3061 -401 3760 0
-1381 -851 2273 0
-463 349 2211 0
-1636 1089 2084 0
-4236 1791 2594 0
-2578 1378 3981 0
978 1387 3132 0
-4877 -4336 4502 0
-4729 -3902 4185 0
-4315 -3220 -698 0
1075 1735 2421 0
-4950 -3448 -2753 0
-1630 2477 3522 0
808 3216 4771 0
-3145 -1306 4598 0
-4899 1154 1210 0
-4923 -4336 4383 0
1990 2827 4456 0
-983 1060 3109 0
-4278 2036 3368 0
-1968 -229 726 0
-3593 -3559 185 0
-2094 -1976 1667 0
-3454 -1362 2083 0
-4764 -4268 1345 0
-4560 31 1529 0
-1168 356 2308 0
-2813 -2374 -1340 0
300 812 3173 0
-3527 -687 -298 0
-1385 195 374 0
-3922 -2827 -1489 0
98 172 2709 0
-146 1307 1358 0
-3745 1963 3044 0
-3994 -3298 3055 0
505 2644 3007 0
-4837 -4430 128 0
-1193 1786 2445 0
-4342 3678 4234 0
-3065 -2804 2959 0
-4750 -2764 135 0
2671 3909 4709 0
800 3188 4408 0
-4749 -455 3997 0
-1982 1901 2787 0
-3156 -2278 -204 0
-4335 -728 2594 0
-2521 -1454 3715 0
544 2697 3163 0
-735 1780 3271 0
-4649 -2317 -2028 0
-4858 -4342 -2325 0
-1210 -562 901 0
-449 673 4236 0
1566 1584 1794 0
-148 1619 4868 0
-4907 1711 3800 0
1079 3861 4313 0
-4339 2906 4639 0
-3341 -2885 -2435 0
-2269 2340 3605 0
-2976 2504 3554 0
-3336 -1054 1126 0
-520 1333 4305 0
-3202 -690 425 0
-568 1271 3951 0
-4289 -2611 -629 0
-1189 -1109 1797 0
-3424 -3354 1123 0
-4683 -3778 2738 0
-1054 3156 4574 0
-4376 -427 3389 0
-2892 421 1662 0
1726 2424 4830 0
-4766 452 484 0
-2110 214 4923 0
-2220 3318 4295 0
799 1187 4058 0
-1405 2359 4028 0
-4190 -841 3749 0
-2378 -457 1376 0
-4228 -689 9 0
-3417 3870 4467 0
-3761 -3738 760 0
-3689 1605 4330 0
-4345 -1449 1076 0
-4803 -3101 -2584 0
-4573 -176 1761 0
-1116 2061 3932 0
-4858 -106 2036 0
-4170 824 4370 0
-3020 2750 4440 0
-4701 1284 4103 0
-3519 136 2286 0
-1153 -130 2826 0
-4521 -3020 -1338 0
-4582 2083 3531 0
-3398 -2618 -441 0
86 1864 4056 0
-511 2121 2675 0
-4453 -3332 -1309 0
-3331 939 4332 0
-3448 1845 4463 0
-3125 -806 1884 0
-4190 1649 2068 0
1484 2566 4393 0
249 458 3060 0
-432 2020 2410 0
96 3064 3995 0
-1628 437 2785 0
-4853 -4048 -2160 0
-3476 -445 326 0
1566 1579 3998 0
-3441 -2616 4778 0
-4372 -3795 3430 0
-4245 1532 2207 0
-4340 -1997 1162 0
-4257 -1193 3932 0
-3243 1935 2989 0
-1916 -1645 1281 0
-4031 243 4225 0
-3992 -286 1824 0
-568 3080 4763 0
-3067 -1183 3808 0
-592 1486 2117 0
-3155 1685 3220 0
-4710 885 3654 0
-2994 2209 3061 0
-4471 -4074 -2709 0
-4535 -3160 -2498 0
3972 4036 4457 0
-3930 4141 4669 0
-4681 2338 4210 0
-1342 651 1934 0
4091 4738 4938 0
3117 3846 4071 0
-2518 -185 3078 0
46 667 839 0
-4871 629 2444 0
-4044 1741 2875 0
-3701 -3123 -2077 0
-2939 -2378 -1701 0
-4955 -1659 1856 0
-4458 -4149 3752 0
-4050 -3543 3261 0
-4608 -1988 -1906 0
-1065 581 3666 0
-4708 -3026 1009 0
-210 -157 401 0
-298 1099 1992 0
-564 1000 3226 0
-2384 -466 4014 0
-2580 -1060 3754 0
155 3202 3492 0
-4433 -4198 2764 0
-4381 2113 4486 0
-2547 3453 4100 0
-2362 -1988 -276 0
-4745 -3679 -39 0
-4145 -2625 2257 0
-2163 -1805 4289 0
72 1402 3099 0
-2954 3782 4505 0
-3807 -932 -246 0
-4918 -2183 2054 0
-2815 -2349 3325 0
-4218 1209 4607 0
-2199 -1934 -258 0
-3693 2833 3145 0
-2090 683 1442 0
-3793 921 1238 0
-994 3669 4050 0
-2740 -1783 -479 0
-2229 1250 4181 0
-4080 -537 682 0
-3838 -2263 -522 0
-2706 -1934 2089 0
-1565 435 2127 0
263 675 1754 0
-4530 -2487 -1148 0
-1150 128 1419 0
-668 885 3726 0
3975 4163 4829 0
-951 2192 4031 0
-2482 -1399 698 0
-2865 2510 3688 0
-4539 1083 3891 0
-4621 -3342 -3004 0
-3187 911 3786 0
-3001 3049 3268 0
-1919 39 1311 0
-1827 1705 1852 0
-3625 1830 2058 0
-3249 -23 3704 0
-1343 -1138 -551 0
-4256 -603 2720 0
-886 1913 4375 0
-526 1192 3731 0
-3 97 264 0
-3737 971 1825 0
-2411 -1158 4725 0
394 945 971 0
-3323 2601 4060 0
-2488 -40 4881 0
-4987 -1302 226 0
-4488 -3793 -3712 0
-4610 -3508 -1605 0
-4957 -4360 2206 0
513 3456 4661 0
-4101 -1920 1358 0
-4698 1039 3678 0
-3834 3241 4213 0
-3916 -1422 -805 0
-2685 -1327 1916 0
3582 3875 4330 0
-3368 239 3592 0
-4432 19 3462 0
-3159 3742 4269 0
-4803 3604 4048 0
-4711 149 2455 0
-1276 -122 2888 0
-2126 751 1253 0
941 2892 4800 0
3929 4432 4969 0
-4960 614 2936 0
1889 4089 4136 0
-850 2721 4846 0
-1744 1463 1586 0
-3059 -1706 3347 0
-4848 -494 4394 0
-3556 -3151 3269 0
-3847 -2679 -945 0
-2518 -2288 4517 0
-4223 2371 4494 0
-2824 1988 3966 0
-2586 556 3668 0
-3047 2621 3222 0
-3485 -2587 -2193 0
-1044 3825 3858 0
-2330 -1418 -3 0
-4754 2361 3758 0
107 1580 4677 0
-3117 -669 4202 0
-4250 -4081 4484 0
434 2649 2879 0
-1682 808 1440 0
-3199 -986 2240 0
-4792 3738 4776 0
-3847 877 4752 0
-775 2255 2496 0
1002 3002 4330 0
-3283 -2469 -478 0
-4586 -3342 -2517 0
-4819 1789 3350 0
-4772 177 4376 0
-4327 897 2667 0
2623 2921 3813 0
1298 3041 3283 0
-3739 -1224 2970 0
-2752 -792 -708 0
-4261 -3265 4806 0
-3253 673 1361 0
-550 -397 3287 0
3064 4495 4939 0
-4559 -4214 -1857 0
-4790 -672 2666 0
-4097 3760 4181 0
-3363 919 3536 0
-4865 -412 2928 0
-2827 -1050 1584 0
-3256 -1232 -457 0
-2779 1325 2105 0
-1325 62 2487 0
-4460 -2897 168 0
-4239 -310 3085 0
-2454 -1275 -667 0
-4108 -2803 -1488 0
-893 -582 827 0
-4256 -2414 -1913 0
-1645 -1587 1190 0
-4723 -3875 2276 0
2306 2907 4398 0
-2117 -282 1973 0
-569 -521 2164 0
-4571 -1073 1486 0
-4700 -4167 -145 0
-4880 -629 -579 0
-4724 -3966 -2308 0
-2180 1155 2094 0
-3462 -920 -571 0
-4944 2144 4064 0
-2359 -86 1930 0
-3622 -3114 -1880 0
-3460 -1902 -815 0
-4396 -3443 2231 0
-4699 -3394 4310 0
-3102 -2112 -687 0
-4673 -2454 1106 0
-3841 -2996 4397 0
-4969 -155 4912 0
-4157 -451 4843 0
-1017 3001 3173 0
-2949 -2358 1181 0
-2716 3653 4068 0
-4476 -4408 -753 0
-3866 4377 4874 0
-1186 265 4966 0
-2038 1300 4911 0
-3088 -858 116 0
-1835 -691 955 0
-390 219 4863 0
-2488 1638 4008 0
-1041 1655 2910 0
-1874 2181 2496 0
-1901 -1789 341 0
232 1712 4144 0
-4628 2024 4868 0
1644 1901 2166 0
-2035 -23 3360 0
-4485 2070 2529 0
1559 1897 3821 0
-3908 3316 4093 0
-3793 -3009 1806 0
-2911 -1310 3417 0
-1810 -1333 3049 0
-2863 -560 215 0
-467 1118 2717 0
-2986 -479 819 0
806 1155 2393 0
-328 1757 4128 0
-2649 3820 4680 0
-2892 -1261 3435 0
-4268 -714 2466 0
-2279 -1425 800 0
-2927 2242 3426 0
-3295 -1435 651 0
797 1716 3167 0
745 1191 3466 0
-1672 -1033 3159 0
-2903 1264 4092 0
-1330 1018 3503 0
-4551 -339 3728 0
-623 815 2510 0
-864 2499 4495 0
-3915 -3174 4665 0
1177 4532 4579 0
3100 3119 4134 0
-3560 -1872 308 0
-3836 189 3256 0
-4997 -4112 2501 0
-3152 -2842 4320 0
-4746 -2249 168 0
-4666 -4228 3147 0
-4684 -3481 -1691 0
-2755 -2068 4396 0
-686 3961 4112 0
-4454 -3040 4105 0
-2876 1842 3120 0
-1567 -1440 -397 0
-1026 1923 4741 0
-3610 -3482 3640 0
-2728 -1565 -1546 0
-3608 -3607 -224 0
-4536 1314 2133 0
-2647 1610 1896 0
722 2074 4628 0
-812 3254 4119 0
-726 3173 3331 0
364 1453 4511 0
-2150 140 272 0
-4881 -3057 -210 0
-3010 -2625 841 0
-3102 -354 1937 0
-1806 2911 4095 0
959 1388 2824 0
-2810 -1042 -896 0
-3104 -3022 -420 0
-4956 -1755 1168 0
-2198 2415 2844 0
-4580 -2720 3086 0
-1144 1701 4029 0
-2786 -2108 52 0
-3994 -3275 -1227 0
-2384 -1305 1584 0
-328 -70 4277 0
-3847 -816 3904 0
-619 3138 3456 0
-549 2186 2640 0
-468 597 1391 0
287 3573 4942 0
-3535 -1639 4911 0
-4661 -1884 920 0
-4408 -3966 3427 0
-4255 -2924 4808 0
-542 2016 4844 0
-2849 -1609 4257 0
-3379 1200 2354 0
-1850 -1577 -1483 0
-4634 -1423 3942 0
-3373 -800 4375 0
-3392 -1903 170 0
-2497 -1664 3506 0
-4185 -2667 2373 0
-3586 -2615 285 0
-3944 3437 3995 0
1901 2605 4553 0
-3306 -642 2217 0
-3987 -2016 655 0
2078 2647 4643 0
2020 3917 4598 0
-4776 -4420 868 0
-4627 -471 3863 0
-3716 -721 182 0
-2405 -1704 2990 0
-3966 -2535 2562 0
-4190 2975 3175 0
-1142 1339 2082 0
-3142 -1399 4565 0
-3734 -1538 3577 0
1025 2925 4889 0
-3348 -1101 10 0
-2786 1295 4565 0
-4376 -4142 -1699 0
-4464 -2036 3839 0
2072 3058 4034 0
-677 2756 3174 0
-4290 -2166 -1081 0
-1826 -1004 63 0
-4504 -3387 -3264 0
1933 3053 4027 0
-4258 -3551 -3472 0
-3243 -1830 248 0
768 1274 2617 0
-2689 1000 1784 0
-3915 -1948 1922 0
-3455 1151 2684 0
-1857 1884 4332 0
-3800 -3433 639 0
-3588 -2995 938 0
-2145 2856 4526 0
-4865 4025 4756 0
-4785 -712 3250 0
-3453 2206 4803 0
-4454 -2521 3211 0
-1529 2871 4257 0
-2583 1391 1735 0
-1035 -394 4511 0
-1096 574 1859 0
-2786 3980 4874 0
-4029 573 1503 0
-3073 -1389 4953 0
-1187 2858 3843 0
-1293 2999 4805 0
-3324 -1133 1567 0
-1187 769 4473 0
-1618 -880 4087 0
-1157 3383 4822 0
-3954 -2791 3141 0
351 3934 4088 0
-2742 -1592 999 0
1586 1695 2868 0
-1946 -501 -229 0
-4320 -405 341 0
-2649 236 941 0
-4301 -1 1697 0
-2556 -1808 -1027 0
-2213 278 1442 0
-1249 606 3977 0
-3722 825 1918 0
-2010 -1514 3456 0
-2840 -227 848 0
-4133 -530 -315 0
-3654 653 2997 0
-2254 3718 3903 0
-2927 -102 863 0
-2909 -1799 1408 0
-2494 -1127 1176 0
1945 4232 4634 0
-2988 1706 2681 0
-4856 -4701 -663 0
-2334 -1718 4424 0
-4131 -717 151 0
-1122 1545 1766 0
-149 352 2673 0
-3944 -389 -76 0
-4431 873 1543 0
-1195 3449 4292 0
-310 906 3262 0
-4649 -2081 1150 0
-1892 -1215 2933 0
-3073 -421 1294 0
-3045 3280 3452 0
-4041 -3165 -1763 0
-4852 -4684 4561 0
-2565 4711 4739 0
-1559 2254 2461 0
27 1964 2871 0
-711 3099 4897 0
-4628 2466 3281 0
-3299 770 2696 0
-4154 -176 2267 0
-3057 -2569 -2187 0
152 3430 3860 0
-4893 -1981 2606 0
-1028 4150 4994 0
-3951 -2538 1323 0
2501 3598 4484 0
-3898 1028 3360 0
1100 1680 2201 0
2178 3348 3638 0
-3538 1945 2079 0
-4874 3037 4603 0
-1948 1769 3594 0
-4889 155 3858 0
-4847 -1139 2833 0
-4631 -3052 -2542 0
-4118 -3686 9 0
-3020 -1026 -921 0
-2383 -586 1994 0
-1574 -658 1552 0
-4980 2501 3344 0
319 1051 1176 0
-4052 -727 4549 0
-1818 2793 3940 0
-1548 -137 2895 0
-3780 -623 -288 0
-1174 3014 3679 0
-1383 238 3390 0
-3673 3294 4845 0
174 1114 4347 0
-2673 -345 3884 0
-3862 -2988 -1440 0
-4485 1678 2298 0
-2991 -407 862 0
-4130 -3974 -3921 0
-3348 -988 4584 0
-589 248 3343 0
-2209 -1016 4509 0
-1605 970 3016 0
-2630 1224 3820 0
-878 501 1563 0
-2742 2958 4947 0
4052 4348 4404 0
-1966 -633 -217 0
-3179 -2451 4899 0
-4412 -4398 2775 0
-3806 510 4534 0
-4864 -2737 679 0
-1088 -541 4320 0
-257 1850 4906 0
-4429 -2700 4477 0
-4922 -3389 4945 0
-4687 -2768 540 0
479 2757 4623 0
-251 559 2917 0
-4327 -3696 2564 0
-1754 -185 860 0
-3040 -2134 824 0
378 1427 1862 0
-4107 3296 3827 0
-3497 -310 3966 0
-3669 3184 4905 0
727 1003 4459 0
-4452 -2014 4905 0
-3461 -719 4511 0
1797 3280 3586 0
-3041 -2538 855 0
-3864 -124 4262 0
-2298 1242 2533 0
-4482 -1673 251 0
233 3078 3882 0
-172 1543 2388 0
-1478 131 363 0
-4602 2059 4236 0
-3831 105 2278 0
-2977 -1882 -1154 0
2534 3715 4886 0
-4618 4200 4319 0
190 3249 4439 0
-1369 -1057 3595 0
-1590 -711 2749 0
-1076 631 4201 0
-4484 -226 2140 0
-950 146 2198 0
-1695 3109 3226 0
315 1863 2677 0
-1537 -1249 1885 0
-3349 -3094 -828 0
-4004 -2147 -2004 0
-3769 -2957 985 0
-4308 1114 3156 0
-1268 -118 2159 0
-2289 -815 46 0
-3958 1528 3387 0
440 1179 1530 0
-4661 -3244 -1978 0
-3870 629 2961 0
-4351 2420 2562 0
-1996 3121 3203 0
-3289 -2171 4456 0
-3386 -2513 843 0
-3897 -3663 -93 0
-4632 -4455 -531 0
-4303 -1223 2611 0
-4438 -4018 685 0
2179 2835 3279 0
2009 3972 4982 0
-3163 -1607 -796 0
-403 438 4015 0
2166 2473 4696 0
-4597 1972 3199 0
1183 2932 4200 0
-3582 -591 1063 0
-3625 -3313 3078 0
-4884 -2329 3504 0
-2528 -373 3453 0
-1938 -1846 -542 0
-2666 719 1335 0
-4786 -2229 -122 0
-4464 -4362 4915 0
-243 137 913 0
-1542 -1251 -246 0
-3333 -2066 -771 0
-823 707 4759 0
-3696 -2520 2615 0
-430 1887 3747 0
-4466 -601 1476 0
253 1734 3406 0
-4936 81 406 0
-4341 -3058 3293 0
-4847 288 1135 0
-1002 -940 3514 0
-4310 -1934 3890 0
-4200 137 1190 0
387 1869 3243 0
-2321 -568 -543 0
-3022 -459 714 0
-2043 4424 4785 0
-2813 1899 3934 0
-4777 680 2297 0
-1404 4069 4293 0
-4717 3488 4805 0
-2606 -2185 -969 0
11 918 3036 0
-4462 -1314 2931 0
-3412 2675 3539 0
-3814 232 3825 0
-4724 -624 -56 0
-2756 1578 3234 0
566 1890 3212 0
-4060 -3133 347 0
-124 1724 3291 0
-4140 -1448 2212 0
-3750 -1446 3969 0
-2041 1082 2513 0
-3293 -940 797 0
-1901 -768 -24 0
-4916 -3826 4195 0
-4739 -1376 1758 0
-3702 1533 2021 0
-3318 -2904 -468 0
-3815 559 3733 0
-2184 -780 -79 0
1226 2627 4122 0
-2226 -2193 1530 0
-4781 4013 4957 0
-2127 2500 4343 0
-1254 2424 4621 0
3959 4856 4996 0
-2089 1780 3145 0
-3037 -3029 1779 0
1179 1774 4131 0
-3615 -2278 72 0
-3665 -2154 4585 0
-3512 3444 3609 0
-4360 -1367 4905 0
-3043 1278 2233 0
-4580 -3920 -1854 0
-2198 -1817 3510 0
-4874 -1444 3329 0
-866 -296 4998 0
-1588 -1325 3369 0
-4197 -738 1392 0
-4375 -2629 4817 0
1683 4373 4802 0
-2157 -1974 541 0
-2770 -785 2645 0
-1970 873 2791 0
-3184 2735 3277 0
3678 3805 3871 0
95 3444 4680 0
-3386 2186 2815 0
-629 1437 3537 0
450 1076 1185 0
648 738 2610 0
-2770 -144 2841 0
-1036 -471 168 0
-3614 1870 2435 0
-1331 1433 3294 0
-4456 -3271 2674 0
-2374 -2001 1032 0
-3704 -145 2446 0
-4509 -3602 -2796 0
-1906 -1016 4453 0
-2504 3211 4781 0
-4862 -2783 -1959 0
-3537 1205 4753 0
-2001 -805 1778 0
45 937 4986 0
-1438 2023 3610 0
-2213 -1792 4734 0
-62 884 4259 0
-2702 -1928 2454 0
-983 358 2464 0
-3109 -898 4687 0
-4969 -2853 -2347 0
-2172 1930 4573 0
-3656 2132 4333 0
-3744 -1134 2013 0
-2680 -642 4871 0
-943 508 1408 0
-3102 -590 3566 0
4069 4763 4941 0
-3696 -971 62 0
-2955 313 711 0
-2206 -1212 -150 0
-4956 -1969 -1248 0
-2452 2206 3620 0
-2304 -1328 -886 0
1854 3755 3863 0
-3888 -1559 4757 0
-3361 451 3371 0
-1576 1176 2103 0
-829 412 4872 0
-2493 -1282 1357 0
-571 2214 4501 0
-3691 -2721 2309 0
440 3026 4377 0
343 552 3445 0
-956 227 1855 0
-4266 -2402 2578 0
-4714 -1050 3997 0
-2634 -2614 41 0
-4534 -2324 -1502 0
-4663 -807 2289 0
-3241 -1458 2181 0
-2652 223 2920 0
-3483 -3002 2200 0
-2189 3583 4413 0
-1278 -1252 1756 0
-4627 -4041 -1197 0
-3758 -1746 3041 0
-3923 -2660 3737 0
-4325 3047 4923 0
1001 1807 4805 0
-4689 -1512 345 0
-1622 4714 4740 0
-4574 1543 4640 0
-3069 -1511 -866 0
-4188 -394 -37 0
-2179 -1720 4854 0
-2540 1869 4161 0
-2303 -1535 3304 0
-3356 -796 -144 0
-1347 1437 4037 0
-873 1288 3481 0
-3841 -2908 4761 0
-3184 1722 2419 0
-4106 1138 2051 0
1421 4100 4128 0
-4465 -1362 2874 0
-3741 -1709 146 0
-3525 -1992 4603 0
-3919 -3012 164 0
-2249 3965 4735 0
-4887 3465 4192 0
-2673 406 2722 0
-2676 1220 3027 0
-3589 3626 4008 0
-3592 -3265 297 0
466 862 2868 0
-86 1377 2823 0
1425 1594 4233 0
-1842 495 3602 0
-2286 -1913 3323 0
-1799 3890 4862 0
-1078 -657 1137 0
-3332 -2492 2091 0
-3590 735 4605 0
-2231 -829 -85 0
-610 -98 3288 0
-3354 -2111 2473 0
-4298 -3249 -2459 0
-3559 -409 1428 0
-1375 901 2860 0
-1794 4263 4336 0
-4261 2492 4100 0
-3197 -1584 4279 0
120 1961 2375 0
-297 556 3580 0
-1811 1343 3150 0
-3092 -2980 755 0
-4410 2136 3179 0
-3646 -2353 3801 0
-683 1731 3244 0
-4591 -3117 32 0
-4521 -1894 3355 0
-4793 -2943 3424 0
-1616 1624 4769 0
-4809 725 3141 0
-2428 -2407 1637 0
-3702 -1676 -891 0
-4458 -4408 -3799 0
-1919 -471 1030 0
-1811 1198 3753 0
-3971 -3269 -863 0
-2496 -613 294 0
-4255 -2830 3641 0
-1840 502 4396 0
-4936 -596 -409 0
-4272 694 3505 0
2595 4046 4955 0
468 738 2180 0
1647 2304 4394 0
-1044 83 3795 0
-580 1352 4604 0
-3377 -1466 1505 0
-4710 4019 4387 0
-3284 -3013 -2640 0
-4243 -4174 3887 0
1575 2606 3911 0
1472 3157 3641 0
-1069 3077 3169 0
-1328 -623 3712 0
-2955 2445 3733 0
-1199 1248 2930 0
-3839 4576 4752 0
641 3412 4046 0
-4887 -1378 -873 0
620 2081 3550 0
-3997 2721 3893 0
-4391 -3832 4870 0
233 345 2153 0
-214 2215 2605 0
818 2168 4362 0
2915 2963 4289 0
-4659 1866 4283 0
-1257 -762 434 0
1039 2108 4267 0
-2101 -729 4424 0
-3072 -2932 177 0
-710 940 4650 0
-3033 712 3172 0
-3146 3719 3953 0
-3477 -1034 3385 0
-4773 -1918 3180 0
435 1991 4465 0
419 3007 3164 0
-3976 2168 2576 0
-4781 -3708 -1088 0
-4452 -1502 3997 0
-542 -137 -66 0
-1699 -325 1307 0
-2449 2567 4755 0
2109 2432 4667 0
-4895 2096 3876 0
-1541 -1371 -1340 0
-2122 -233 2430 0
-4734 2159 4057 0
-4341 -3421 413 0
-4019 -1110 4280 0
-172 2052 3394 0
-1740 246 4531 0
-3721 -3335 -1058 0
-2584 248 629 0
-3750 545 1578 0
-4837 -1455 4636 0
-3615 -2377 -1957 0
-2285 2464 3860 0
-4615 264 4088 0
-2863 -335 2531 0
-4280 -2345 -41 0
-1789 722 3334 0
-4438 3473 4388 0
-1627 709 2298 0
-567 285 2475 0
-2046 -576 2812 0
-4629 -4574 3489 0
-3431 1636 4433 0
-1970 1904 4103 0
-979 -646 1117 0
-356 217 2682 0
675 1849 2748 0
-1659 4111 4533 0
-4265 -1744 3909 0
-862 101 3258 0
-2264 -176 2282 0
-3043 -2917 3560 0
-3143 182 515 0
36 1111 1474 0
-4054 -3919 4603 0
-2579 -2556 -650 0
-2538 -46 115 0
-1624 -1405 -1166 0
-4731 827 1212 0
-4242 695 4492 0
1370 1830 3117 0
-3972 -1510 614 0
-1656 2155 3394 0
-4733 -1772 -1454 0
-2736 721 1529 0
-2308 -618 873 0
-1851 -655 -538 0
-3433 -543 1861 0
-3698 2698 3608 0
-3388 -3100 3242 0
-4211 -3655 601 0
-4399 -2319 4777 0
-975 -597 4448 0
-4636 1402 4845 0
-4109 -3788 -3020 0
-4890 -2147 1486 0
-4385 1143 4772 0
-757 875 4870 0
-82 4534 4697 0
-3666 2673 3109 0
-4029 682 3268 0
-3939 1339 1725 0
-2699 569 2838 0
1345 3105 4164 0
-3146 1392 3954 0
-3569 849 4327 0
-857 194 3275 0
-4542 -333 1850 0
-3716 -2740 -1258 0
-1991 -437 1746 0
-4853 -3052 4364 0
-4623 -863 2818 0
-3344 3258 4593 0
72 2570 2978 0
-2487 -898 1492 0
-3957 -2637 -1593 0
-1203 1601 3138 0
-4319 -1571 -127 0
-4440 -2689 316 0
-3821 -582 2153 0
-2812 -1608 -862 0
-3915 -138 706 0
-2430 -2363 -582 0
1235 1823 3660 0
-1844 -145 1036 0
-696 3281 4762 0
528 1487 2344 0
328 1566 1961 0
-3357 1898 3479 0
-715 800 1024 0
355 876 3433 0
56 1269 1784 0
-570 948 4187 0
-3125 -1667 2859 0
81 4355 4857 0
-3126 -1368 4141 0
-2903 -2188 2817 0
792 1996 2165 0
-2492 -2009 -702 0
-4494 -3647 -610 0
-4492 1970 4234 0
-3029 3313 3878 0
-2940 -2540 -2484 0
-1087 4404 4814 0
-2462 782 3095 0
-4953 -4101 -1341 0
-3673 1297 3166 0
-4682 -3233 3898 0
-4858 -286 2893 0
-1870 447 3834 0
-4739 -3266 3494 0
-232 2015 4112 0
-4899 -1755 -356 0
-2165 1957 1969 0
-3560 1812 4024 0
2454 3062 3693 0
-3725 -809 4702 0
-3388 -3352 4290 0
-4833 -3018 2180 0
-597 2122 3826 0
-1729 1206 2997 0
-1317 2029 2688 0
-3893 1608 4464 0
-2683 730 4957 0
-1627 -908 1840 0
-4354 -4069 1699 0
-389 105 2012 0
2346 3560 4710 0
-4685 358 2068 0
-4327 -1619 1406 0
-4984 -1441 4301 0
1695 3058 4374 0
-2946 2458 2732 0
-2544 -2235 1495 0
738 1055 3186 0
-4030 1783 4583 0
-3690 -2513 4765 0
-3689 -3232 4772 0
-3644 -2695 4130 0
-2885 1447 4446 0
-4300 -1379 3623 0
-4916 -3149 -1731 0
-1675 -343 -226 0
-3512 404 3980 0
-1862 53 2300 0
-731 -658 3043 0
-4026 -3429 2477 0
-4541 -3437 -348 0
-2147 1877 3763 0
399 2838 4819 0
-2584 -2229 3805 0
